RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2323,1744,74,0,2500,270,1000,500,55000,55000,233000,
2323,1744,74,0,2500,270,1000,500,55000,55000,233000,
2323,1743,74,0,2500,270,1000,500,55000,55000,232000,
2324,1744,74,0,2500,270,1000,500,55000,55000,232000,
2325,1745,74,0,2500,270,1000,500,55000,55000,232000,
2325,1744,74,0,2500,270,1000,500,55000,55000,230000,
2326,1744,74,0,2500,270,1000,500,55000,55000,230000,
2325,1743,74,0,2500,270,1000,500,55000,55000,230000,
2326,1742,74,0,2500,270,1000,500,55000,55000,230000,
2327,1743,74,0,2500,270,1000,500,55000,55000,230000,
2327,1743,74,0,2500,270,1000,500,55000,55000,228000,
2327,1744,74,0,2500,270,1000,500,55000,55000,228000,
2327,1743,74,0,2500,270,1000,500,55000,55000,228000,
2328,1741,74,0,2500,270,1000,500,55000,55000,228000,
2328,1741,74,0,2500,270,1000,500,55000,55000,228000,
2328,1742,74,0,2500,270,1000,500,55000,55000,227000,
2328,1743,74,0,2500,270,1000,500,55000,55000,227000,
